order_id,user_id,order_date,order_status,payment_method,updated_at
713d5560-9cf4-4641-a312-1a9fcaf1b6da,ad59cb3f-b5e0-4005-94db-65eb8bff44d3,2024-11-01 05:40:12.769171,delivered,bank transfer,2024-11-01 05:40:12.769171
b51f41ce-c86f-4ebd-9915-aef30b9d78af,ad59cb3f-b5e0-4005-94db-65eb8bff44d3,2024-11-01 05:37:59.768430,delivered,credit card,2024-11-01 05:37:59.768430
f904cf18-6cb5-4c57-a056-4c4114891c91,5d27937d-c378-4dfb-a51d-1109ede6972e,2025-01-02 09:33:34.581458,delivered,credit card,2025-01-02 09:33:34.581458
d5974ad1-9391-4dc5-b7ed-1092e14adb69,4c82f6ce-a6d8-463e-a46f-0ce0679bde94,2025-08-12 14:36:27.359721,cancelled,paypal,2025-08-12 14:36:27.359721
df6f8e61-0e03-4ea6-acc7-fcbfab0362a0,22737d36-69e4-472a-8af2-bb51daedd719,2024-10-26 02:09:32.669288,delivered,paypal,2024-10-26 02:09:32.669288
8a526b17-5196-4e6b-8dc6-c4dcc97480a5,09ecb348-e75f-440e-b474-0db07586c8bf,2025-04-25 03:38:41.160453,pending,credit card,2025-04-25 03:38:41.160453
132fc012-96c0-422c-ba94-20f366c8bdbb,24dde139-6ac4-4cdc-af64-58e8199fc2b6,2025-06-12 10:20:53.734515,cancelled,bank transfer,2025-06-12 10:20:53.734515
1754d880-3b88-48d0-9596-66b9ea734fba,d3bcb065-6eb4-4e7c-b14a-28ccab6fc6a6,2025-02-07 17:00:50.671214,shipped,credit card,2025-02-07 17:00:50.671214
edd76ffa-301f-4be6-973a-ed87f6e753ad,c9c8a2a2-d691-4d5d-a486-e66b80792316,2024-11-26 21:30:26.612668,shipped,paypal,2024-11-26 21:30:26.612668
95d621f3-c971-4527-80e4-3a44f4e1512e,13ce8740-7924-45c7-9593-c9ecb54b2a16,2025-08-18 19:00:13.808871,shipped,credit card,2025-08-18 19:00:13.808871
2462465c-23b6-43c3-a67d-eb0b2570153a,e783a186-8123-4190-a7fc-0b3850edb527,2025-09-29 04:39:56.639457,cancelled,paypal,2025-09-29 04:39:56.639457
f63152f8-d9f6-4f90-b8b1-a7bbb711ceef,c2d2687e-86dd-42da-ad14-4b44c35654d8,2024-05-27 07:55:35.949996,pending,credit card,2024-05-27 07:55:35.949996
ac5dfc85-9b12-474c-8599-afd3fb973250,c2d2687e-86dd-42da-ad14-4b44c35654d8,2024-05-27 07:55:33.949546,shipped,paypal,2024-05-27 07:55:33.949546
782ffc07-20cc-48d5-bbbe-d79a50190692,0cbf3650-1265-4ad7-a428-7b0e701c8d07,2024-11-08 00:33:19.533284,delivered,bank transfer,2024-11-08 00:33:19.533284
568884a6-6fa9-440b-8410-643a383a57e4,66c0ead8-57d9-49a9-bd0d-61923065b492,2024-09-21 20:33:36.443354,pending,credit card,2024-09-21 20:33:36.443354
1e4c9f83-e25f-43b1-81f8-00e32d7ded7a,218a6d24-7489-4366-b586-f391b8e9d8b0,2025-10-25 18:34:03.453875,shipped,paypal,2025-10-25 18:34:03.453875
9cccdeef-1280-4c73-8887-6782b2576b8e,abde5e43-193f-4ac1-9dea-32eebbffbc6c,2025-01-22 22:12:46.331885,delivered,credit card,2025-01-22 22:12:46.331885
2f918bd9-3ba3-43f6-9a51-e7c5b3252991,8ff7dca4-4f41-460b-b930-d9d665403bda,2025-10-24 11:06:36.155187,shipped,credit card,2025-10-24 11:06:36.155187
5a38af84-8f51-4575-a534-165c53680342,9efa258d-63b8-4a91-870f-ccf7801192f0,2024-05-12 18:56:43.066096,delivered,credit card,2024-05-12 18:56:43.066096
ac675981-0e50-4736-9173-bf7d97fb4132,e3bb935b-9f7b-4924-a78d-3a7e56a407ad,2024-10-13 20:30:22.619292,pending,bank transfer,2024-10-13 20:30:22.619292
9acc2f5a-f495-4f1b-9595-70b0ed810234,4662d9e8-ee1a-44a4-b68a-23cdba4f8c16,2026-01-12 18:01:15.096845,pending,paypal,2026-01-12 18:01:15.096845
7945ef18-5ea7-42c8-9493-ca9e32216031,f6ba6bb2-aaac-4e51-99d3-7d0308fd660e,2024-07-14 21:56:20.998073,cancelled,paypal,2024-07-14 21:56:20.998073
ba827c13-b1a3-4225-8836-57910882b3bc,5de00edc-c38e-4557-9ef0-aa9a2ec52dae,2024-08-27 11:17:04.052619,delivered,paypal,2024-08-27 11:17:04.052619
ac17b5d9-0f58-4c3c-8ef2-bc4382daa281,27a62097-7800-4f5e-937a-87cefa5e9cc9,2024-09-01 16:59:22.115257,shipped,bank transfer,2024-09-01 16:59:22.115257
4d83a2d6-8181-4e1e-be56-0bc6d31e33a9,8c11e2cd-8cf4-4c09-a329-cf6ecd7cb2be,2025-12-26 13:53:05.174443,shipped,paypal,2025-12-26 13:53:05.174443
d0fe3f4c-dcca-4c9b-b703-8d1a644fea7a,542750f1-66cc-49ee-a708-0180ca1f619c,2024-11-07 00:48:12.394919,shipped,paypal,2024-11-07 00:48:12.394919
0add7ac9-95df-4185-acef-11af73cefe13,542750f1-66cc-49ee-a708-0180ca1f619c,2024-11-07 00:48:46.396564,shipped,credit card,2024-11-07 00:48:46.396564
989def5f-30ef-4a81-92ff-e23b9d17107e,f0ec1b8b-35f6-4f55-9521-8a6aa067f127,2024-08-26 16:19:41.160185,cancelled,credit card,2024-08-26 16:19:41.160185
90c91a89-f588-4485-974c-c521d75a7206,4ded4708-8b70-4269-aba5-9ee0db97912a,2024-07-10 02:18:16.041487,shipped,credit card,2024-07-10 02:18:16.041487
f68070be-20b0-4f7c-8ad5-4aafa82cc0eb,1c31b18c-d921-4175-94fe-f0425e8a5a44,2024-11-29 02:50:38.142459,pending,credit card,2024-11-29 02:50:38.142459
21233cd4-a252-43ab-b376-dd225aa92d3d,94c18561-5bc2-4007-bf1d-6023a429e4e8,2025-11-28 09:48:23.746673,cancelled,credit card,2025-11-28 09:48:23.746673
f94f4af8-418d-4469-8080-0066d6b32932,274b88f7-fe19-404e-848f-27ca8df449b0,2024-08-07 09:21:43.875879,delivered,paypal,2024-08-07 09:21:43.875879
b512e395-8031-4498-a9a3-294778b14bc8,a849136e-8364-416a-b573-738c773d6dba,2025-05-12 04:56:21.049737,pending,bank transfer,2025-05-12 04:56:21.049737
a1a1caf3-afe4-41b8-bf55-fc1abc135ebb,5f4b8c6d-8a8b-40b6-9fc7-e8ca9db3d969,2024-09-18 19:14:12.033896,cancelled,paypal,2024-09-18 19:14:12.033896
e948ac06-d56a-472d-bfa9-1ec117cbbf37,7a3ab64f-472b-4899-b2ea-02e3f09b3783,2026-02-05 16:53:00.846128,cancelled,credit card,2026-02-05 16:53:00.846128
9ab933cf-3e3a-4d5a-bdb1-7ff39cb7d33b,6cfe70a8-5802-45f0-a5a4-450c6fd1aada,2025-06-09 13:44:09.605448,pending,bank transfer,2025-06-09 13:44:09.605448
e69c2529-c424-4cf4-a78c-979f448c08b4,98cef464-23a7-430e-a7cc-b509220d8237,2025-01-23 22:29:58.097768,cancelled,paypal,2025-01-23 22:29:58.097768
935d06a4-ba51-4dbf-a7a5-e5e46af6a23b,1f008203-6908-4d11-bd9b-6cc8a1df0fc2,2024-09-07 05:14:04.871137,pending,paypal,2024-09-07 05:14:04.871137
28e2008e-7494-4aae-9465-a2f9f0ffa62c,5f4c5854-e0ae-4cf2-8b23-f7921077379e,2026-02-06 12:24:10.294661,cancelled,bank transfer,2026-02-06 12:24:10.294661
2aa52cb1-dfc4-4520-9dfc-c789413c9a40,5f4c5854-e0ae-4cf2-8b23-f7921077379e,2026-02-06 12:21:25.292974,delivered,paypal,2026-02-06 12:21:25.292974
ca834c4a-bea8-4256-b796-3ab12424a231,b2216c29-a071-4e0c-bf32-041207985c90,2026-01-20 09:08:37.554861,pending,paypal,2026-01-20 09:08:37.554861
6416ee10-c6e7-4ede-97f4-d040a0dc2ad8,c177bc26-d5bb-4d63-8826-b159ac7cad12,2025-10-08 12:55:00.327669,shipped,bank transfer,2025-10-08 12:55:00.327669
91958c22-770d-4f36-96c2-10a1a29b645f,f23384fc-4031-43f4-9516-2ea9f23ed0ee,2025-11-26 16:38:50.912073,pending,bank transfer,2025-11-26 16:38:50.912073
047b6b03-53fd-49c2-8e6a-09e9f4002e6e,a74cd0e4-10dd-41f3-a03d-71ca435c4598,2024-11-09 23:24:39.038378,delivered,paypal,2024-11-09 23:24:39.038378
ab4fa59c-7a9a-4d74-86e0-3d446e722244,92ed7c4b-fd76-4a46-b0c5-01d7fced4285,2025-02-08 10:02:45.836277,delivered,paypal,2025-02-08 10:02:45.836277
a8d7a9b7-d4af-4356-ba18-f402abc01d79,6139b06d-4709-4ecf-8c31-df28087e310c,2024-03-31 08:54:03.401550,cancelled,bank transfer,2024-03-31 08:54:03.401550
97da4c62-3df0-4bf7-86af-9d45d51cffa0,0f27445d-107a-42f8-ad38-14573179e6aa,2024-07-04 03:29:40.003641,cancelled,bank transfer,2024-07-04 03:29:40.003641
dbb0e513-76d2-43c7-b077-459866a62f01,338465f0-8215-4f83-a3c5-34fa52890274,2024-07-15 04:57:18.903546,delivered,credit card,2024-07-15 04:57:18.903546
264985e6-3f4a-4fac-b25e-b157e4f1eff1,78585cd2-4a40-43c5-9b6e-4b33d9a30617,2024-10-06 03:53:56.302086,shipped,paypal,2024-10-06 03:53:56.302086
a469964d-7a2c-4e9d-9c4c-90ddf8524f20,94772aa7-db44-44e3-9d2b-61ec435dfaee,2024-05-03 23:10:00.390518,pending,paypal,2024-05-03 23:10:00.390518
3c921fc3-d7f6-49bd-b0b1-35f2f0f9ba1b,0e4dc4e6-86cf-444b-b051-755cc9fcb310,2024-07-07 04:46:55.439293,shipped,paypal,2024-07-07 04:46:55.439293
cdddc010-3736-4a04-80a7-6fecd0adbcf8,3cef4651-f248-493a-b152-115ceb95f5ea,2024-11-04 06:21:25.095936,delivered,bank transfer,2024-11-04 06:21:25.095936
bb7feb3c-76b0-4ae3-a1e6-0985f2b01128,8f6874e7-c1ce-463b-9fc0-cdc0d2e91d56,2025-02-06 21:23:28.107357,pending,bank transfer,2025-02-06 21:23:28.107357
ce2639d2-5a15-4044-b8d1-bd0066d990a3,2039f874-f04a-494a-ac7b-3f24f511beb4,2024-10-31 04:24:06.847922,delivered,credit card,2024-10-31 04:24:06.847922
0ec2867a-c7ad-4f0f-9d41-34c46d958e68,491c0778-daa1-4f0b-a196-18010ef9db28,2024-04-11 13:16:18.006593,pending,credit card,2024-04-11 13:16:18.006593
46cbe109-815c-48cf-9ae4-cc5449902986,3d04e205-8d7c-487d-b8f2-2eb0f507c610,2024-12-20 21:43:50.377672,delivered,bank transfer,2024-12-20 21:43:50.377672
fd167503-83b6-4af1-907d-e4d0396fc1cc,59c695a8-aa08-4561-92f2-a3ad1f5ea03f,2024-04-10 16:02:30.204590,cancelled,credit card,2024-04-10 16:02:30.204590
a229acd3-f348-46b7-861e-7ee8363d9dd5,1243a5fe-995d-46de-9d94-850e325e7b3f,2024-10-08 01:56:14.389833,shipped,credit card,2024-10-08 01:56:14.389833
eb47051f-fc00-493d-817b-7e29dadd4abc,fe2abf59-71e2-4705-ba42-d4cfe39a4d3b,2025-06-10 08:13:16.513870,cancelled,credit card,2025-06-10 08:13:16.513870
746134ef-d95c-4f6b-b1e9-9f023ec3127b,1019416d-6945-4b22-8494-205dae315be3,2025-09-02 05:29:05.152411,cancelled,bank transfer,2025-09-02 05:29:05.152411
c1f81d48-9cf5-41fa-a1bd-bbfced2edcbf,231c97fe-7983-47b8-899e-e67514f63c42,2025-06-23 21:17:55.842945,pending,paypal,2025-06-23 21:17:55.842945
e6f5038f-bf65-4671-b43b-0980b1ff6c47,091c33c2-f415-432f-bcd6-ef22333ce1f9,2024-08-31 02:58:09.725126,pending,credit card,2024-08-31 02:58:09.725126
126497a7-49d0-4a8d-87bb-39cbbfb85a94,df62194b-f6b7-453d-8609-fd702d9edf6b,2025-11-14 08:25:04.524142,pending,credit card,2025-11-14 08:25:04.524142
a2033fe9-8e91-4382-8d2f-b9c0527acfd3,b948f5e3-7c2a-4cff-bd7a-7e2b7efbd1cb,2025-09-11 12:03:08.244843,shipped,paypal,2025-09-11 12:03:08.244843
0abd0127-fa8c-4073-8d46-77ecb47b85c3,b01203da-d718-48f4-afc2-6e050b4e4a9e,2024-08-29 04:50:00.441564,shipped,credit card,2024-08-29 04:50:00.441564
235a7677-9c7f-4317-b10b-c962f01fba06,11a6f8ac-4480-4771-a740-ec7cb19d80ff,2025-06-11 02:42:38.897444,shipped,credit card,2025-06-11 02:42:38.897444
b8da092a-77b7-403e-8e7e-f1b390a228f9,1b8d1131-455f-4131-8d7e-7e5f1533cb6c,2024-09-26 13:24:12.991166,shipped,paypal,2024-09-26 13:24:12.991166
0a21ac5d-3a3d-4040-8838-32e96402e8b0,195c3fea-c6a1-48dc-b328-30df979494a5,2024-04-02 21:57:21.862103,cancelled,bank transfer,2024-04-02 21:57:21.862103
81e87af2-680a-417d-b027-3112c6694a90,84431884-c6c2-48a3-974e-c9fcdbfaa666,2025-09-14 06:13:53.443041,shipped,paypal,2025-09-14 06:13:53.443041
c40404f8-bb8e-4695-ba74-3179197c74eb,c6688975-e81d-43b9-a37b-9753dbcb8149,2026-01-25 21:45:27.929267,cancelled,paypal,2026-01-25 21:45:27.929267
11eeab91-9388-4adc-a059-446cda61cccf,4ff815a9-f3b1-40ba-b9a1-a04744bd4b9f,2024-07-02 03:23:28.767531,delivered,paypal,2024-07-02 03:23:28.767531
ec6dcb69-3c6e-44eb-9473-5e9d61ae46eb,fc7fc1bd-8555-416a-9043-76a4f2920f6a,2025-04-03 07:17:20.489200,shipped,paypal,2025-04-03 07:17:20.489200
5caa8be0-fc1a-407f-b9c2-b7d7f4487b96,63a2f5bd-e479-4c03-83c7-62f4b080a252,2026-02-21 09:01:38.844396,pending,paypal,2026-02-21 09:01:38.844396
50378448-27e0-49d0-b5dc-8394bcadae4f,b554b871-86d7-4571-9e7b-27246138a089,2024-03-26 13:03:51.863336,delivered,paypal,2024-03-26 13:03:51.863336
dbe1b37f-f2b6-4252-833a-c3adb9ec4f40,b7a7ae05-65af-4d75-aed5-f10a019092e6,2025-01-14 03:45:58.586731,delivered,paypal,2025-01-14 03:45:58.586731
d1199b2a-d1f3-41ee-9770-5961331b98e9,1599cd9f-3e69-4b76-8a65-df8cccab9770,2026-01-10 16:09:31.776557,pending,credit card,2026-01-10 16:09:31.776557
9b0fad3d-4ec3-45fe-a9eb-935ae8389208,56c3edc7-5411-4e3a-8131-0bd81b922cb9,2025-12-27 09:12:28.711296,delivered,credit card,2025-12-27 09:12:28.711296
c3e12f75-8691-48c0-bce8-2c19886d238a,56c3edc7-5411-4e3a-8131-0bd81b922cb9,2025-12-27 09:12:37.709118,pending,paypal,2025-12-27 09:12:37.709118
539731fe-9067-42d4-bf8a-7c150f97dc97,7f07a0e5-407a-4ff0-9ae9-cacefbb9c2eb,2026-02-02 06:57:13.069225,delivered,bank transfer,2026-02-02 06:57:13.069225
ac2f012d-4c3d-49b5-9432-5e89b904c7bf,6c23e00f-62fd-479f-b1c9-08f5f7179f9b,2025-12-15 18:53:44.882309,delivered,bank transfer,2025-12-15 18:53:44.882309
4e2eb9da-ccdb-4a00-b7ec-654a18b8cf31,fa78c571-53c5-41af-85bc-4c88846cd6aa,2026-01-10 22:59:14.802973,cancelled,bank transfer,2026-01-10 22:59:14.802973
952acf81-cf4f-41f5-8da8-2b5857e9b8d6,7296484a-3f83-479b-a1de-acb12aa84174,2026-02-24 17:47:30.726301,pending,credit card,2026-02-24 17:47:30.726301
7d326ed0-4bc6-4d76-99a5-559f2ca017c9,b7b12612-cb5b-4000-acb0-ddcb0912ffa0,2025-06-08 00:00:59.970182,delivered,credit card,2025-06-08 00:00:59.970182
65fa65b0-e514-41fb-b4b7-e9b237536121,b7b12612-cb5b-4000-acb0-ddcb0912ffa0,2025-06-08 00:02:01.970058,shipped,credit card,2025-06-08 00:02:01.970058
4f0de49d-fe49-4c04-840a-6bf5c2f7036b,a6d3b555-6bac-4690-ac04-65a6421aa6ee,2024-04-20 02:47:44.168327,cancelled,credit card,2024-04-20 02:47:44.168327
a8f29d63-197a-411d-a6f8-8cb84f6e3131,73e4a66b-f090-49cc-b2f3-af01fea26623,2026-02-19 11:26:56.099914,shipped,bank transfer,2026-02-19 11:26:56.099914
83cbadc7-0c4b-4722-867a-bbf3098b0a4d,883f3173-181a-4b19-ae63-6d95f495cb39,2024-04-06 14:59:36.752954,delivered,paypal,2024-04-06 14:59:36.752954
6a5631cf-9e10-4f9e-8d16-d9eb2105a811,a795a771-c193-4743-85c8-8241fcd02564,2024-03-27 12:36:51.244652,pending,paypal,2024-03-27 12:36:51.244652
8f82c447-4865-4010-94ff-2583a5571efe,2496e354-9d1b-4107-abe2-93f9f0be2bcf,2025-12-28 09:39:26.244022,delivered,bank transfer,2025-12-28 09:39:26.244022
b6b2dc03-8e4b-4a71-9b97-7eb2b09ce338,44fb4e50-ea46-44fa-8778-d9de6b2f7509,2024-10-22 19:14:13.173018,cancelled,paypal,2024-10-22 19:14:13.173018
61c02f59-b1d5-4c83-8c2f-dddd70edf0fd,56368299-ae4d-443d-9f4c-10489ecc3377,2025-03-02 10:44:46.927292,delivered,paypal,2025-03-02 10:44:46.927292
74a63ac4-9f17-4e82-889a-f0b4f09d9899,56368299-ae4d-443d-9f4c-10489ecc3377,2025-03-02 10:45:25.929171,delivered,credit card,2025-03-02 10:45:25.929171
78a852e6-4b3e-4ba3-9060-365e5c9fff33,fcbb374c-154c-4b12-aba6-620f14c26ce6,2026-01-26 19:35:28.906670,shipped,bank transfer,2026-01-26 19:35:28.906670
2e89af1c-3969-4061-b594-b8e1953c11d8,704bfd85-3c70-4826-a9c1-3a80670cd187,2025-09-27 23:49:42.393732,shipped,bank transfer,2025-09-27 23:49:42.393732
4ccb40bc-9d6c-411b-907d-28801d990d36,4a60d6f3-9d84-4ad5-a61a-e5447399ca9e,2025-12-13 01:25:37.804853,pending,paypal,2025-12-13 01:25:37.804853
2352d3d0-a300-408f-b751-cb60cc623e96,6bef1d2c-445a-493f-9136-4e018dfc97c5,2024-10-21 13:51:37.493473,shipped,credit card,2024-10-21 13:51:37.493473
fac94b47-251e-437a-adf2-a020652b4065,4a733729-ddf7-40ad-ae94-118328651953,2024-10-12 17:30:13.100198,pending,bank transfer,2024-10-12 17:30:13.100198
89002e67-16ca-4d24-afd0-5b40b31973b4,4a733729-ddf7-40ad-ae94-118328651953,2024-10-12 17:29:41.101774,pending,bank transfer,2024-10-12 17:29:41.101774
1dd22fda-0737-470e-a7df-1dca8e7d84bf,da578ca7-83d2-41ff-8822-edce1c90bb87,2025-05-15 05:10:58.923808,pending,bank transfer,2025-05-15 05:10:58.923808
543b5674-0592-4983-8639-2ae8e2e853df,a80cb99d-64fe-4822-8f52-ac61bbd20f52,2024-07-04 22:21:00.290385,shipped,paypal,2024-07-04 22:21:00.290385
5c33e44d-f7f7-4707-96b3-66f9448f06ab,20797c5c-45ae-4953-9ea5-a1a131bdbe46,2025-06-04 03:45:29.026344,shipped,paypal,2025-06-04 03:45:29.026344
2d7423d9-245f-40f0-8ca5-24e5930795a8,20797c5c-45ae-4953-9ea5-a1a131bdbe46,2025-06-04 03:45:46.026616,delivered,bank transfer,2025-06-04 03:45:46.026616
42d48824-03c9-4cee-ae69-8160f0b6c611,c593dc7f-9c05-4dd8-9d0c-eb48e5b3d26f,2025-05-03 17:04:28.181004,shipped,credit card,2025-05-03 17:04:28.181004
0025556f-686b-4649-99f9-b5fea9e36351,3dcfa2fb-f1e3-468b-a3e1-8e7ca0e4215d,2025-06-06 03:39:07.141595,shipped,paypal,2025-06-06 03:39:07.141595
f105738f-2243-4592-97f5-379e76ad3380,ff16177d-9543-4a68-9ed0-572b0ff94743,2024-12-30 04:26:14.373683,cancelled,credit card,2024-12-30 04:26:14.373683
a2050473-02a3-4b16-98b7-a8aa46642bf3,4eff4880-e4d5-46e5-a2c9-c68725835aa0,2024-11-15 22:04:09.334046,cancelled,credit card,2024-11-15 22:04:09.334046
55028267-a111-4495-b40f-6cccc56024b5,76458e6f-2622-4013-85e7-0ca2063831aa,2024-04-27 22:34:15.215962,delivered,paypal,2024-04-27 22:34:15.215962
9c918edb-4195-4cd0-96f6-07142a8f974b,5a5c476b-69ca-4707-8126-7f0e6d8ce6e5,2025-11-26 03:19:21.453607,delivered,paypal,2025-11-26 03:19:21.453607
b1e134d2-ad0e-4304-83a9-1876f5debfe1,a1f15b2e-5bc0-4612-8fe1-92c89b8d19b1,2025-06-30 01:04:10.048402,shipped,bank transfer,2025-06-30 01:04:10.048402
84c83aea-cff7-4ac7-b049-f20b86f4d8bd,207d7cfc-403b-402d-a060-cc0ce9c83f31,2025-10-18 14:52:33.904407,cancelled,paypal,2025-10-18 14:52:33.904407
289149c8-a087-4b9a-a2bc-b395a30410c4,d8f27606-cd80-4025-9d98-a7495bcb588b,2024-05-24 08:21:26.329673,cancelled,bank transfer,2024-05-24 08:21:26.329673
6af3096b-0aa6-43bc-8036-a8198189b551,ad983368-d562-424a-b3fc-4350679463b5,2024-04-25 15:02:44.534060,pending,credit card,2024-04-25 15:02:44.534060
6b586f9d-22eb-4837-bae8-13c00bab2a28,c26e3566-17b2-41ed-99e2-cc8ea68ee5f6,2024-09-13 21:15:36.541633,pending,credit card,2024-09-13 21:15:36.541633
0287d731-f765-434b-afc3-abc800b3adde,b2b56052-9edb-4402-9ca1-3ecfe08f156e,2024-06-30 05:07:50.034545,shipped,bank transfer,2024-06-30 05:07:50.034545
e03fab49-335c-43d3-833c-ab8625b6c0bd,05ee58fb-247b-4194-bc82-dbc84a4e7361,2024-05-12 17:34:31.553250,cancelled,credit card,2024-05-12 17:34:31.553250
fba5cd2a-5136-4109-9046-0f1662250cca,522e56f6-94f5-4ed4-be0e-c7166c3740fc,2024-05-08 18:52:05.840348,shipped,bank transfer,2024-05-08 18:52:05.840348
54afbd58-6173-4ecc-9261-78375652e94e,faa5ccfc-607b-47e9-8c51-65300e99ec2e,2025-07-10 17:21:20.915090,cancelled,bank transfer,2025-07-10 17:21:20.915090
4abedd4c-9c8f-427f-a935-8ed8168c696e,7168bda2-6f34-490e-a355-293ecd707030,2024-03-15 15:55:32.934579,delivered,bank transfer,2024-03-15 15:55:32.934579
7e4af0a4-5550-43b7-b6a3-66566b5a09f0,24e84cf9-4c1f-402d-ba2a-0deba1fa3929,2026-02-23 09:39:49.867632,shipped,bank transfer,2026-02-23 09:39:49.867632
35c6aafc-c6b4-4c54-8b6d-cd18b53b41d8,779f4666-3afe-4b33-803b-8bcf915c6e1f,2025-02-16 07:04:03.713400,shipped,credit card,2025-02-16 07:04:03.713400
34e9f4a0-2cdf-4739-b364-350da1bb5652,48df1062-bc2d-4098-97fb-7099768dc434,2025-06-07 03:34:37.191624,shipped,bank transfer,2025-06-07 03:34:37.191624
83b26c41-a917-44bf-af0b-769ee7a17426,858c5fbf-31ae-487b-a59a-a32243adeaf2,2025-05-09 05:35:01.222695,shipped,paypal,2025-05-09 05:35:01.222695
65f1696d-1eb9-4d68-849e-709353ab0b09,13c56206-9bcc-420c-a1b2-add520d82f3f,2025-05-08 16:45:33.594940,cancelled,paypal,2025-05-08 16:45:33.594940
2e06ef23-b428-4563-b174-3a43b452c4f9,5085741b-b6ca-4482-b7f1-c23151c02be5,2025-03-01 07:56:37.235399,delivered,bank transfer,2025-03-01 07:56:37.235399
2cfbfca1-0d6d-4b5e-b35b-0015f3768ac7,7a6e2d52-8458-4cb4-a4f9-f5e94c4123aa,2025-11-24 18:01:34.029544,delivered,bank transfer,2025-11-24 18:01:34.029544
5cd1c768-e379-4329-b017-f2d4268f91e4,f68a7a77-142a-4464-8cd6-eb84cc35da0f,2025-01-23 02:31:13.971942,cancelled,credit card,2025-01-23 02:31:13.971942
55b04ff1-6524-41fb-b91f-06fcb48a6dd6,f68a7a77-142a-4464-8cd6-eb84cc35da0f,2025-01-23 02:31:15.973204,delivered,paypal,2025-01-23 02:31:15.973204
1b51611c-7271-4b83-9e27-f89df8576412,a410609a-7d1b-4111-83ec-dad4d35ca7e2,2024-06-17 11:02:15.718856,cancelled,bank transfer,2024-06-17 11:02:15.718856
f92d2d3e-fa10-47b6-ac51-2e58bfa600fe,7b11229a-0e21-43fe-95a5-6ffda6127de9,2024-04-22 12:26:59.882327,delivered,credit card,2024-04-22 12:26:59.882327
3d57d8ce-8d24-407a-a45e-20b4976e9be9,6fda420d-adef-4562-8e71-e18e3a79de37,2025-09-25 15:41:51.756953,cancelled,bank transfer,2025-09-25 15:41:51.756953
6dcd3c37-3b9f-47be-8cce-ca988d7f38da,6761a8be-2aa1-426c-906b-2c98cbd9c228,2025-05-25 05:46:46.255460,pending,bank transfer,2025-05-25 05:46:46.255460
6398e31e-cf05-4cbc-8830-898bd4d00bf5,4ade290b-2d92-4e7c-af78-762d1491010b,2024-08-27 10:44:18.908122,cancelled,credit card,2024-08-27 10:44:18.908122
f42496b2-4547-4f13-ba44-df8ef0637f52,e4ad06e1-287e-4f87-b413-aab2571c71a4,2025-09-22 18:01:11.385982,delivered,bank transfer,2025-09-22 18:01:11.385982
7d926682-d064-4909-b377-f4bc3420e646,7cda47c1-fea6-46c5-95e9-4a41334490ed,2026-02-15 17:23:02.347820,shipped,bank transfer,2026-02-15 17:23:02.347820
1ab95d46-184b-4bef-801c-9251abc2edd3,d6fef7bc-b47d-494a-84b9-110d6b0fb43b,2025-04-24 04:25:33.525508,pending,credit card,2025-04-24 04:25:33.525508
a06ba326-cea7-469d-befc-a8d7351671e9,4c2841ee-2e98-4a05-8e86-f8527ee5933a,2024-11-09 13:56:48.245668,delivered,credit card,2024-11-09 13:56:48.245668
2847beb5-5f53-4968-afac-349f35d4c3c1,81cd544c-6ebf-40b2-ba3e-5d678ee5c839,2025-11-27 19:52:06.842646,cancelled,credit card,2025-11-27 19:52:06.842646
7806b1b2-abe8-482c-a3de-fe405cbde228,c08615c9-704c-448d-aa56-c678185abd8e,2025-04-14 10:59:02.074180,pending,bank transfer,2025-04-14 10:59:02.074180
42e10d36-4ad4-43d8-88ac-9880037ddbee,191a3e19-3a15-400d-9a42-bc32b95d3804,2025-09-22 20:50:48.584521,delivered,bank transfer,2025-09-22 20:50:48.584521
3fba3df6-0f7b-487f-aac5-fc6c6737e13f,fa2118dc-c48f-4517-b04a-e055e300d4b8,2025-11-02 12:54:47.120382,cancelled,bank transfer,2025-11-02 12:54:47.120382
3d8f8c62-7f16-4ed0-9e6e-bd46caefe123,75db210a-588a-4aef-8572-6846eeab0958,2026-03-05 10:05:45.600809,cancelled,credit card,2026-03-05 10:05:45.600809
2088433e-b89b-48d2-ab1d-5b330b759ad2,33471c32-b7c2-41b5-86f8-ebef98e687a0,2024-12-21 06:15:10.845555,pending,credit card,2024-12-21 06:15:10.845555
8f9802e2-3b6c-444a-965b-7c0d42a32d9c,7112dd2b-525e-4d0b-8a05-b7d22333e572,2025-10-07 00:01:41.887345,shipped,credit card,2025-10-07 00:01:41.887345
b4129cd2-2a13-4655-9cd3-6dc4cc0f8742,374975f5-d827-430f-89eb-57dcec46c796,2025-06-04 08:19:02.926171,cancelled,credit card,2025-06-04 08:19:02.926171
6b05138a-eae0-44f3-a3f5-3198580639fa,831c7481-0926-450b-9168-413eea98e56d,2024-06-17 19:39:20.458243,pending,credit card,2024-06-17 19:39:20.458243
272901d2-12a4-45f0-bd52-74df41ac99ab,5f07dee6-03fe-4f8c-a4cc-8bd55ad0a028,2026-01-31 02:01:23.128555,pending,bank transfer,2026-01-31 02:01:23.128555
04a58fc4-a2b4-4502-a15d-915875a113bb,15c9fc2c-b6d2-4621-8311-3bf966c48ef3,2025-05-25 17:06:49.654027,pending,credit card,2025-05-25 17:06:49.654027
